"GICS.Sector","ref.date","avg_cum_return"
"Financials",2021-08-12,0.379833295613796
"Financials",2021-08-13,0.376932771063695
"Financials",2021-08-16,0.376036773766983
"Financials",2021-08-17,0.363817178145536
"Financials",2021-08-18,0.348255947563637
"Financials",2021-08-19,0.340980228258395
"Financials",2021-08-20,0.354207003520287
"Financials",2021-08-23,0.366366015745025
"Financials",2021-08-24,0.373644182902182
"Financials",2021-08-25,0.385828871961461
"Financials",2021-08-26,0.374497275062215
"Financials",2021-08-27,0.395117587029873
"Financials",2021-08-30,0.381917252784398
"Financials",2021-08-31,0.384902534197597
"Financials",2021-09-01,0.382218327075406
"Financials",2021-09-02,0.383122447352724
"Financials",2021-09-03,0.378659120716538
"Financials",2021-09-07,0.368093497295144
"Financials",2021-09-08,0.366326274724022
"Financials",2021-09-09,0.367672045112162
"Financials",2021-09-10,0.357521421146608
"Financials",2021-09-13,0.366723838013018
"Financials",2021-09-14,0.352636945236129
"Financials",2021-09-15,0.367641797035557
"Financials",2021-09-16,0.366751033057064
"Financials",2021-09-17,0.358209465898809
"Financials",2021-09-20,0.32451493811524
"Financials",2021-09-21,0.322868151954965
"Financials",2021-09-22,0.34231358182036
"Financials",2021-09-23,0.36998650664856
"Financials",2021-09-24,0.374295109231927
"Financials",2021-09-27,0.386145240725946
"Financials",2021-09-28,0.357708357901072
"Financials",2021-09-29,0.36016614204981
"Financials",2021-09-30,0.341413812948438
"Financials",2021-10-01,0.361581957411874
"Financials",2021-10-04,0.341616064218178
"Financials",2021-10-05,0.368046436962959
"Financials",2021-10-06,0.372237771439364
"Financials",2021-10-07,0.385794358480666
"Financials",2021-10-08,0.390589029384671
"Financials",2021-10-11,0.378937572744039
"Financials",2021-10-12,0.37920181249397
"Financials",2021-10-13,0.37819438972324
"Financials",2021-10-14,0.404556268707886
"Financials",2021-10-15,0.417110296077723
"Financials",2021-10-18,0.418422425247634
"Financials",2021-10-19,0.434963321838949
"Financials",2021-10-20,0.445120731122182
"Financials",2021-10-21,0.444959982728181
"Financials",2021-10-22,0.458643612874878
"Financials",2021-10-25,0.461552347279773
"Financials",2021-10-26,0.460514846221454
"Financials",2021-10-27,0.427308308698107
"Financials",2021-10-28,0.445124458017313
"Financials",2021-10-29,0.43923348594251
"Financials",2021-11-01,0.444521554685966
"Financials",2021-11-02,0.446915176891935
"Financials",2021-11-03,0.455886297159267
"Financials",2021-11-04,0.439736026229591
"Financials",2021-11-05,0.440931024755211
"Financials",2021-11-08,0.44533434289808
"Financials",2021-11-09,0.435943940331026
"Financials",2021-11-10,0.42886002741436
"Financials",2021-11-11,0.434748126475368
"Financials",2021-11-12,0.441589245245664
"Financials",2021-11-15,0.444908885023681
"Financials",2021-11-16,0.448154464084954
"Financials",2021-11-17,0.430180077428983
"Financials",2021-11-18,0.422377912079492
"Financials",2021-11-19,0.408945796065256
"Financials",2021-11-22,0.414415172192526
"Financials",2021-11-23,0.428420041283545
"Financials",2021-11-24,0.431379467270697
"Financials",2021-11-26,0.385311174398017
"Financials",2021-11-29,0.39444003973087
"Financials",2021-11-30,0.3577326090879
"Financials",2021-12-01,0.337524468888428
"Financials",2021-12-02,0.377235848559691
"Financials",2021-12-03,0.35447040914729
"Financials",2021-12-06,0.373898232179865
"Financials",2021-12-07,0.401010807073717
"Financials",2021-12-08,0.401728312889966
"Financials",2021-12-09,0.390172921710731
"Financials",2021-12-10,0.390760742244007
"Financials",2021-12-13,0.373503435190317
"Financials",2021-12-14,0.373598468321153
"Financials",2021-12-15,0.384913632998532
"Financials",2021-12-16,0.389651039962463
"Financials",2021-12-17,0.367051961868584
"Financials",2021-12-20,0.337202733466848
"Financials",2021-12-21,0.371019903207516
"Financials",2021-12-22,0.381086138203129
"Financials",2021-12-23,0.392346263908003
"Financials",2021-12-27,0.407076159937913
"Financials",2021-12-28,0.405942908230742
"Financials",2021-12-29,0.402967447413377
"Financials",2021-12-30,0.399656084897463
"Financials",2021-12-31,0.397373275363869
"Financials",2022-01-03,0.405119965377809
"Financials",2022-01-04,0.429006103112281
"Financials",2022-01-05,0.402765128421618
"Financials",2022-01-06,0.422335797707288
"Financials",2022-01-07,0.430670322686172
"Financials",2022-01-10,0.422759975075361
"Financials",2022-01-11,0.441358402987181
"Financials",2022-01-12,0.44098716697129
"Financials",2022-01-13,0.429478257435332
"Financials",2022-01-14,0.421576681317341
"Financials",2022-01-18,0.395192447492389
"Financials",2022-01-19,0.371298126840108
"Financials",2022-01-20,0.362766652845768
"Financials",2022-01-21,0.332405717729532
"Financials",2022-01-24,0.339827310585392
"Financials",2022-01-25,0.333432141963822
"Financials",2022-01-26,0.331066633673361
"Financials",2022-01-27,0.324978616804651
"Financials",2022-01-28,0.350028504468172
"Financials",2022-01-31,0.373864004713163
"Financials",2022-02-01,0.393189235142395
"Financials",2022-02-02,0.396742047474155
"Financials",2022-02-03,0.373924911615173
"Financials",2022-02-04,0.393446194388509
"Financials",2022-02-07,0.393887581181395
"Financials",2022-02-08,0.402948688290917
"Financials",2022-02-09,0.420205425672048
"Financials",2022-02-10,0.404733214380986
"Financials",2022-02-11,0.378721663652332
"Financials",2022-02-14,0.366176550060627
"Financials",2022-02-15,0.388644074766213
"Financials",2022-02-16,0.39004225176193
"Financials",2022-02-17,0.352242195144349
"Financials",2022-02-18,0.34986610137198
"Financials",2022-02-22,0.339925671854096
"Financials",2022-02-23,0.315174170717182
"Financials",2022-02-24,0.311040880588138
"Financials",2022-02-25,0.359117728788451
"Financials",2022-02-28,0.343574305757243
"Financials",2022-03-01,0.292954852815097
"Financials",2022-03-02,0.327556096614541
"Financials",2022-03-03,0.318026029105985
"Financials",2022-03-04,0.291923640765718
"Financials",2022-03-07,0.240370915847813
"Financials",2022-03-08,0.236050980370211
"Financials",2022-03-09,0.281950339041134
"Financials",2022-03-10,0.270598260847745
"Financials",2022-03-11,0.26288566175685
"Financials",2022-03-14,0.271373258898951
"Financials",2022-03-15,0.290806889494532
"Financials",2022-03-16,0.330803799143832
"Financials",2022-03-17,0.346357966995496
"Financials",2022-03-18,0.359824091013263
"Financials",2022-03-21,0.353783296151099
"Financials",2022-03-22,0.376170754880095
"Financials",2022-03-23,0.350574469351375
"Financials",2022-03-24,0.362071408799295
"Financials",2022-03-25,0.373732933528664
"Financials",2022-03-28,0.375538585213361
"Financials",2022-03-29,0.395262431286065
"Financials",2022-03-30,0.381829750328696
"Financials",2022-03-31,0.356506789246824
"Financials",2022-04-01,0.360722487649306
"Financials",2022-04-04,0.358961922246734
"Financials",2022-04-05,0.349261729197944
"Financials",2022-04-06,0.337635948013277
"Financials",2022-04-07,0.333634286166625
"Financials",2022-04-08,0.34112321979677
"Financials",2022-04-11,0.332569994494458
"Financials",2022-04-12,0.320637672388987
"Financials",2022-04-13,0.330565698553503
"Financials",2022-04-14,0.319433967071334
"Financials",2022-04-18,0.318163341819171
"Financials",2022-04-19,0.339409210078032
"Financials",2022-04-20,0.349029192479848
"Financials",2022-04-21,0.32385384044528
"Financials",2022-04-22,0.28108119019058
"Financials",2022-04-25,0.286955300707281
"Financials",2022-04-26,0.248519530812117
"Financials",2022-04-27,0.253280726024644
"Financials",2022-04-28,0.273511391505049
"Financials",2022-04-29,0.224744881670283
"Financials",2022-05-02,0.229462998172231
"Financials",2022-05-03,0.243088976648233
"Financials",2022-05-04,0.280007845554949
"Financials",2022-05-05,0.239448727860749
"Financials",2022-05-06,0.225098115678009
"Financials",2022-05-09,0.187764147551163
"Financials",2022-05-10,0.185834020780169
"Financials",2022-05-11,0.17026439242559
"Financials",2022-05-12,0.166298395883599
"Financials",2022-05-13,0.192201312811301
"Financials",2022-05-16,0.183105727342754
"Financials",2022-05-17,0.214647004687421
"Financials",2022-05-18,0.179258260783453
"Financials",2022-05-19,0.17328236782656
"Financials",2022-05-20,0.176682977007638
"Financials",2022-05-23,0.204195393831355
"Financials",2022-05-24,0.196454165477747
"Financials",2022-05-25,0.209118286544381
"Financials",2022-05-26,0.240643166577394
"Financials",2022-05-27,0.267491317528422
"Financials",2022-05-31,0.260120916926908
"Financials",2022-06-01,0.239022189571241
"Financials",2022-06-02,0.262869216881362
"Financials",2022-06-03,0.243739271160838
"Financials",2022-06-06,0.251355132914772
"Financials",2022-06-07,0.26144384838915
"Financials",2022-06-08,0.239264934451641
"Financials",2022-06-09,0.207853226766774
"Financials",2022-06-10,0.166534376963071
"Financials",2022-06-13,0.12627914771257
"Financials",2022-06-14,0.123789951861536
"Financials",2022-06-15,0.138035936423838
"Financials",2022-06-16,0.101427434428352
"Financials",2022-06-17,0.108925855778927
"Financials",2022-06-21,0.131462297900909
"Financials",2022-06-22,0.13030230974959
"Financials",2022-06-23,0.133186378159542
"Financials",2022-06-24,0.178653985737415
"Financials",2022-06-27,0.173344844091746
"Financials",2022-06-28,0.159517492778961
"Financials",2022-06-29,0.149717670902157
"Financials",2022-06-30,0.142060098953329
"Financials",2022-07-01,0.158813552244547
"Financials",2022-07-05,0.157374743085692
"Financials",2022-07-06,0.156492105657503
"Financials",2022-07-07,0.171139544174991
"Financials",2022-07-08,0.16489420846353
"Financials",2022-07-11,0.156971968602485
"Financials",2022-07-12,0.148620887046724
"Financials",2022-07-13,0.137355871077868
"Financials",2022-07-14,0.115889199156525
"Financials",2022-07-15,0.148959785563031
"Financials",2022-07-18,0.14245571376751
"Financials",2022-07-19,0.178638466612556
"Financials",2022-07-20,0.184964740610579
"Financials",2022-07-21,0.194052288022948
"Financials",2022-07-22,0.186487179926929
"Financials",2022-07-25,0.194173989467519
"Financials",2022-07-26,0.179173016878851
"Financials",2022-07-27,0.198878582697078
"Financials",2022-07-28,0.208956207014484
"Financials",2022-07-29,0.226215919243203
"Financials",2022-08-01,0.216972569807252
"Financials",2022-08-02,0.207016218178604
"Financials",2022-08-03,0.226512337694865
"Financials",2022-08-04,0.225787476579906
"Financials",2022-08-05,0.23216516762201
"Financials",2022-08-08,0.23459682476289
"Financials",2022-08-09,0.238186767971006
"Financials",2022-08-10,0.270903411478975
"Financials",2022-08-11,0.280841805195409
"Financials",2022-08-12,0.301812920493159
"Financials",2022-08-15,0.302517780896634
"Financials",2022-08-16,0.307502840380834
"Financials",2022-08-17,0.300209283315349
"Financials",2022-08-18,0.305118309992357
"Financials",2022-08-19,0.280961716453242
"Financials",2022-08-22,0.254397452616727
"Financials",2022-08-23,0.248918248704609
"Financials",2022-08-24,0.254167069526293
"Financials",2022-08-25,0.272780950243374
"Financials",2022-08-26,0.23422591757044
"Financials",2022-08-29,0.223118014845285
"Financials",2022-08-30,0.215520184536872
"Financials",2022-08-31,0.2086781032834
"Financials",2022-09-01,0.213342594225182
"Financials",2022-09-02,0.203726952802592
"Financials",2022-09-06,0.205801155234007
"Financials",2022-09-07,0.232246350063956
"Financials",2022-09-08,0.250779391785565
"Financials",2022-09-09,0.263117598815551
"Financials",2022-09-12,0.275451624986324
"Financials",2022-09-13,0.22917608553509
"Financials",2022-09-14,0.227961953286075
"Financials",2022-09-15,0.227884016312474
"Financials",2022-09-16,0.212399604995513
"Financials",2022-09-19,0.225724541339284
"Financials",2022-09-20,0.205589630148575
"Financials",2022-09-21,0.182454355170343
"Financials",2022-09-22,0.159816668158444
"Financials",2022-09-23,0.141496365965537
"Financials",2022-09-26,0.122577094398963
"Financials",2022-09-27,0.120600695079872
"Financials",2022-09-28,0.142297582269049
"Financials",2022-09-29,0.129237176865293
"Financials",2022-09-30,0.119304753570772
"Financials",2022-10-03,0.151011919793726
"Financials",2022-10-04,0.19787354023833
"Financials",2022-10-05,0.192693798116425
"Financials",2022-10-06,0.179584673593874
"Financials",2022-10-07,0.151560181866649
"Financials",2022-10-10,0.149803901343786
"Financials",2022-10-11,0.137365610782483
"Financials",2022-10-12,0.131529839605282
"Financials",2022-10-13,0.170932871363878
"Financials",2022-10-14,0.140770660897396
"Financials",2022-10-17,0.16825186744858
"Financials",2022-10-18,0.184897932014212
"Financials",2022-10-19,0.169953336439204
"Financials",2022-10-20,0.14735757595883
"Financials",2022-10-21,0.17660382519901
"Financials",2022-10-24,0.194934212615849
"Financials",2022-10-25,0.210272147277583
"Financials",2022-10-26,0.213955981284456
"Financials",2022-10-27,0.226130365265324
"Financials",2022-10-28,0.261097032638737
"Financials",2022-10-31,0.253971013123986
"Financials",2022-11-01,0.258027602846491
"Financials",2022-11-02,0.240128649665074
"Financials",2022-11-03,0.225524620271743
"Financials",2022-11-04,0.247881813103096
"Financials",2022-11-07,0.260520646993172
"Financials",2022-11-08,0.268205593187418
"Financials",2022-11-09,0.243703224909633
"Financials",2022-11-10,0.309911989767785
"Financials",2022-11-11,0.313178632904619
"Financials",2022-11-14,0.289836108787982
"Financials",2022-11-15,0.296852806837261
"Financials",2022-11-16,0.289867791314661
"Financials",2022-11-17,0.281616062280632
"Financials",2022-11-18,0.291238595012271
"Financials",2022-11-21,0.294503451352389
"Financials",2022-11-22,0.307801118534545
"Financials",2022-11-23,0.313094398921522
"Financials",2022-11-25,0.319649128420985
"Financials",2022-11-28,0.29549427643883
"Financials",2022-11-29,0.301540937008856
"Financials",2022-11-30,0.330523506437361
"Financials",2022-12-01,0.327043088565241
"Financials",2022-12-02,0.324451256670332
"Financials",2022-12-05,0.292167188236076
"Financials",2022-12-06,0.283098599326189
"Financials",2022-12-07,0.276002435360361
"Financials",2022-12-08,0.279544342194526
"Financials",2022-12-09,0.272949889872385
"Financials",2022-12-12,0.288302326464377
"Financials",2022-12-13,0.291850277851544
"Financials",2022-12-14,0.275767030882298
"Financials",2022-12-15,0.24996952640816
"Financials",2022-12-16,0.238578525024171
"Financials",2022-12-19,0.230381219558586
"Financials",2022-12-20,0.235536350527721
"Financials",2022-12-21,0.258352588261138
"Financials",2022-12-22,0.246219487708087
"Financials",2022-12-23,0.254290979168758
"Financials",2022-12-27,0.254141164019021
"Financials",2022-12-28,0.241288199922677
"Financials",2022-12-29,0.261873905832622
"Financials",2022-12-30,0.254232756123314
"Financials",2023-01-03,0.257129951421441
"Financials",2023-01-04,0.276256733545167
"Financials",2023-01-05,0.262843225415474
"Financials",2023-01-06,0.296573542897671
"Financials",2023-01-09,0.294055283886898
"Financials",2023-01-10,0.302430992083021
"Financials",2023-01-11,0.314163370580065
"Financials",2023-01-12,0.319188969858801
"Financials",2023-01-13,0.326353896696519
"Financials",2023-01-17,0.322136910521551
"Financials",2023-01-18,0.30346598733385
"Financials",2023-01-19,0.28476265323719
"Financials",2023-01-20,0.309387685530493
"Financials",2023-01-23,0.325203141692885
"Financials",2023-01-24,0.324252844411577
"Financials",2023-01-25,0.331111259681771
"Financials",2023-01-26,0.341738011742436
"Financials",2023-01-27,0.340821422198046
"Financials",2023-01-30,0.333006098282558
"Financials",2023-01-31,0.35206472036104
"Financials",2023-02-01,0.356562930700298
"Financials",2023-02-02,0.360726405193812
"Financials",2023-02-03,0.358973922253126
"Financials",2023-02-06,0.353287324134553
"Financials",2023-02-07,0.373075371494876
"Financials",2023-02-08,0.363554336195465
"Financials",2023-02-09,0.34640545618785
"Financials",2023-02-10,0.353139289371807
"Financials",2023-02-13,0.368003264275454
"Financials",2023-02-14,0.357412149196964
"Financials",2023-02-15,0.364481930424687
"Financials",2023-02-16,0.350624872777646
"Financials",2023-02-17,0.350214910846542
"Financials",2023-02-21,0.322849108515574
"Financials",2023-02-22,0.321075219194013
"Financials",2023-02-23,0.32257587934256
"Financials",2023-02-24,0.320616216853535
"Financials",2023-02-27,0.318920493685435
"Financials",2023-02-28,0.321797573741041
"Financials",2023-03-01,0.318668374854318
"Financials",2023-03-02,0.31220520531557
"Financials",2023-03-03,0.330824341593728
"Financials",2023-03-06,0.328738379477222
"Financials",2023-03-07,0.299916693767477
"Financials",2023-03-08,0.296133616848438
"Financials",2023-03-09,0.252978784631279
"Financials",2023-03-10,0.215970421773996
"Financials",2023-03-13,0.169090642915969
"Financials",2023-03-14,0.197218249158154
"Financials",2023-03-15,0.164327503390982
"Financials",2023-03-16,0.190316077480679
"Financials",2023-03-17,0.155385820987213
"Financials",2023-03-20,0.174755136011582
"Financials",2023-03-21,0.209952105483121
"Financials",2023-03-22,0.175690344869557
"Financials",2023-03-23,0.162288031939788
"Financials",2023-03-24,0.164500355450264
"Financials",2023-03-27,0.179538632859945
"Financials",2023-03-28,0.181216592583965
"Financials",2023-03-29,0.201298702552371
"Financials",2023-03-30,0.199864508479364
"Financials",2023-03-31,0.214837776627801
"Financials",2023-04-03,0.213693863303182
"Financials",2023-04-04,0.199622810157837
"Financials",2023-04-05,0.199106502460726
"Financials",2023-04-06,0.202970690335168
"Financials",2023-04-10,0.206394364369212
"Financials",2023-04-11,0.217548819457294
"Financials",2023-04-12,0.213760706618532
"Financials",2023-04-13,0.222177279196753
"Financials",2023-04-14,0.222189499178063
"Financials",2023-04-17,0.236267967557867
"Financials",2023-04-18,0.242397941702926
"Financials",2023-04-19,0.249688399844076
"Financials",2023-04-20,0.241423181906349
"Financials",2023-04-21,0.232083258690025
"Financials",2023-04-24,0.228959177650374
"Financials",2023-04-25,0.203044579920926
"Financials",2023-04-26,0.193829606214306
"Financials",2023-04-27,0.213907233072926
"Financials",2023-04-28,0.22908082209443
"Financials",2023-05-01,0.223163985172377
"Financials",2023-05-02,0.191285470922521
"Financials",2023-05-03,0.178864599002113
"Financials",2023-05-04,0.161834265173314
"Financials",2023-05-05,0.1922928510683
"Financials",2023-05-08,0.193764753612469
"Financials",2023-05-09,0.19152212310527
"Financials",2023-05-10,0.186546961099745
"Financials",2023-05-11,0.182151275846796
"Financials",2023-05-12,0.178112225530981
"Financials",2023-05-15,0.186509183677646
"Financials",2023-05-16,0.170386257041709
"Financials",2023-05-17,0.191108129389707
"Financials",2023-05-18,0.202342895886959
"Financials",2023-05-19,0.198559617523027
"Financials",2023-05-22,0.205189311767499
"Financials",2023-05-23,0.192170536857708
"Financials",2023-05-24,0.175392863254589
"Financials",2023-05-25,0.177076471769999
"Financials",2023-05-26,0.184893250373424
"Financials",2023-05-30,0.188701150835132
"Financials",2023-05-31,0.170563726336008
"Financials",2023-06-01,0.183654730228095
"Financials",2023-06-02,0.21301268877906
"Financials",2023-06-05,0.207799935193661
"Financials",2023-06-06,0.22298358140865
"Financials",2023-06-07,0.230446403974181
"Financials",2023-06-08,0.229654914936862
"Financials",2023-06-09,0.231113128899134
"Financials",2023-06-12,0.224896930839093
"Financials",2023-06-13,0.238179431848702
"Financials",2023-06-14,0.231825034520203
"Financials",2023-06-15,0.250912987829373
"Financials",2023-06-16,0.247318772349627
"Financials",2023-06-20,0.23603880598985
"Financials",2023-06-21,0.233381874637005
"Financials",2023-06-22,0.222268957368598
"Financials",2023-06-23,0.213485576051426
"Financials",2023-06-26,0.214009761451855
"Financials",2023-06-27,0.227507882473497
"Financials",2023-06-28,0.225438965587752
"Financials",2023-06-29,0.241983049737102
"Financials",2023-06-30,0.251730009029422
"Financials",2023-07-03,0.258234887266976
"Financials",2023-07-05,0.251666649235939
"Financials",2023-07-06,0.240703480387042
"Financials",2023-07-07,0.248569109352136
"Financials",2023-07-10,0.253539552635
"Financials",2023-07-11,0.271667172918462
"Financials",2023-07-12,0.276819311953515
"Financials",2023-07-13,0.28707593582778
"Financials",2023-07-14,0.274660376963357
"Financials",2023-07-17,0.287514650577221
"Financials",2023-07-18,0.305818360034999
"Financials",2023-07-19,0.311560628202534
"Financials",2023-07-20,0.323066699199926
"Financials",2023-07-21,0.318452637134217
"Financials",2023-07-24,0.326395097485308
"Financials",2023-07-25,0.320768917100956
"Financials",2023-07-26,0.330355735505361
"Financials",2023-07-27,0.31322196209963
"Financials",2023-07-28,0.317274131971997
"Financials",2023-07-31,0.320049924929201
"Financials",2023-08-01,0.320233392878284
"Financials",2023-08-02,0.315730650375242
"Financials",2023-08-03,0.320757653487891
"Financials",2023-08-04,0.314339663700348
"Financials",2023-08-07,0.329022951982244
"Financials",2023-08-08,0.31403458130181
"Financials",2023-08-09,0.308495777340288
"Financials",2023-08-10,0.311050596209772
"Financials",2023-08-11,0.31382309272245
"Financials",2023-08-14,0.307953170679202
"Financials",2023-08-15,0.285385614773369
"Financials",2023-08-16,0.284089083180705
"Financials",2023-08-17,0.276445429589056
"Financials",2023-08-18,0.276867762336171
"Financials",2023-08-21,0.274847489047371
"Financials",2023-08-22,0.261585784606626
"Financials",2023-08-23,0.276093738500378
"Financials",2023-08-24,0.274297824975896
"Financials",2023-08-25,0.276895143112023
"Financials",2023-08-28,0.284482899137202
"Financials",2023-08-29,0.296599852300659
"Financials",2023-08-30,0.298528347031617
"Financials",2023-08-31,0.298359957927479
"Financials",2023-09-01,0.307159408194171
"Financials",2023-09-05,0.295081063220418
"Financials",2023-09-06,0.291709135790483
"Financials",2023-09-07,0.290736514284896
"Financials",2023-09-08,0.294694525803599
"Financials",2023-09-11,0.300517124248372
"Financials",2023-09-12,0.310703694837587
"Financials",2023-09-13,0.306094786482586
"Financials",2023-09-14,0.32161777931164
"Financials",2023-09-15,0.314585367510293
"Financials",2023-09-18,0.317128039582973
"Financials",2023-09-19,0.318493188763842
"Financials",2023-09-20,0.313373569644834
"Financials",2023-09-21,0.290616777764885
"Financials",2023-09-22,0.285500123872436
"Financials",2023-09-25,0.289337858067595
"Financials",2023-09-26,0.270160545095367
"Financials",2023-09-27,0.267673730530837
"Financials",2023-09-28,0.277619955704162
"Financials",2023-09-29,0.267801571374274
"Financials",2023-10-02,0.254895804322894
"Financials",2023-10-03,0.233572822973031
"Financials",2023-10-04,0.248029805607496
"Financials",2023-10-05,0.255043689598458
"Financials",2023-10-06,0.266547515231949
"Financials",2023-10-09,0.267977861098306
"Financials",2023-10-10,0.274365179030164
"Financials",2023-10-11,0.277898280578462
"Financials",2023-10-12,0.264665922513105
"Financials",2023-10-13,0.265127010723352
"Financials",2023-10-16,0.282666154053896
"Financials",2023-10-17,0.293685198324263
"Financials",2023-10-18,0.270643374987878
"Financials",2023-10-19,0.249818948124023
"Financials",2023-10-20,0.226621653585079
"Financials",2023-10-23,0.218140197508491
"Financials",2023-10-24,0.228936102431151
"Financials",2023-10-25,0.222802683736136
"Financials",2023-10-26,0.227940871218741
"Financials",2023-10-27,0.20521771484111
"Financials",2023-10-30,0.224711369243184
"Financials",2023-10-31,0.234990087520011
"Financials",2023-11-01,0.246690534868006
"Financials",2023-11-02,0.273725460456358
"Financials",2023-11-03,0.292254066172254
"Financials",2023-11-06,0.28666631643651
"Financials",2023-11-07,0.286701840626507
"Financials",2023-11-08,0.286828257028752
"Financials",2023-11-09,0.282843377580786
"Financials",2023-11-10,0.296392616166468
"Financials",2023-11-13,0.295993632183106
"Financials",2023-11-14,0.321563459609191
"Financials",2023-11-15,0.323185002983016
"Financials",2023-11-16,0.326876224743746
"Financials",2023-11-17,0.333868308093662
"Financials",2023-11-20,0.338447141660871
"Financials",2023-11-21,0.339249992878039
"Financials",2023-11-22,0.346391889345999
"Financials",2023-11-24,0.353259932199421
"Financials",2023-11-27,0.350490922069747
"Financials",2023-11-28,0.345503460755271
"Financials",2023-11-29,0.357903607514199
"Financials",2023-11-30,0.375369865788375
"Financials",2023-12-01,0.389020646881068
"Financials",2023-12-04,0.391943411137039
"Financials",2023-12-05,0.384064865903353
"Financials",2023-12-06,0.376240636118763
"Financials",2023-12-07,0.380387387027573
"Financials",2023-12-08,0.388651189176788
"Financials",2023-12-11,0.400354761126568
"Financials",2023-12-12,0.410806504876504
"Financials",2023-12-13,0.431668629718411
"Financials",2023-12-14,0.442958163286024
"Financials",2023-12-15,0.434748211940283
"Financials",2023-12-18,0.436949891227737
"Financials",2023-12-19,0.447898879690045
"Financials",2023-12-20,0.421029587309193
"Financials",2023-12-21,0.434566804055772
"Financials",2023-12-22,0.439867421503935
"Financials",2023-12-26,0.445994124706888
"Financials",2023-12-27,0.45119238610783
"Financials",2023-12-28,0.456889126535258
"Financials",2023-12-29,0.452338891212399
"Financials",2024-01-02,0.453516268847739
"Financials",2024-01-03,0.437393104248276
"Financials",2024-01-04,0.44477320029398
"Financials",2024-01-05,0.452092709525967
"Financials",2024-01-08,0.461979148873845
"Financials",2024-01-09,0.449386033789273
"Financials",2024-01-10,0.453293548854413
"Financials",2024-01-11,0.452029792342185
"Financials",2024-01-12,0.450389539208679
"Financials",2024-01-16,0.441824909461215
"Financials",2024-01-17,0.439183628386345
"Financials",2024-01-18,0.442642744154317
"Financials",2024-01-19,0.467657296981467
"Financials",2024-01-22,0.476840467172016
"Financials",2024-01-23,0.474350753961482
"Financials",2024-01-24,0.478500478388194
"Financials",2024-01-25,0.486183855491879
"Financials",2024-01-26,0.490994780768598
"Financials",2024-01-29,0.493068289083092
"Financials",2024-01-30,0.505308532423245
"Financials",2024-01-31,0.486106850119316
"Financials",2024-02-01,0.482920850763754
"Financials",2024-02-02,0.492774104216935
"Financials",2024-02-05,0.48253149281563
"Financials",2024-02-06,0.487523730517586
"Financials",2024-02-07,0.499660087187786
"Financials",2024-02-08,0.497081564658273
"Financials",2024-02-09,0.506236066575703
"Financials",2024-02-12,0.514509308724812
"Financials",2024-02-13,0.491999730564397
"Financials",2024-02-14,0.506796197163723
"Financials",2024-02-15,0.528037704997603
"Financials",2024-02-16,0.521044141731844
"Financials",2024-02-20,0.514424607878673
"Financials",2024-02-21,0.514914281571401
"Financials",2024-02-22,0.533353079754037
"Financials",2024-02-23,0.539273122984504
"Financials",2024-02-26,0.533692783381701
"Financials",2024-02-27,0.543518750260256
"Financials",2024-02-28,0.549415724045661
"Financials",2024-02-29,0.551310790965525
"Financials",2024-03-01,0.547884802813484
"Financials",2024-03-04,0.555337373111428
"Financials",2024-03-05,0.556976845029747
"Financials",2024-03-06,0.563269741616001
"Financials",2024-03-07,0.566315896640749
"Financials",2024-03-08,0.567877786179185
"Financials",2024-03-11,0.570488703228016
"Financials",2024-03-12,0.576816416778857
"Financials",2024-03-13,0.582599866986843
"Financials",2024-03-14,0.568968563345834
"Financials",2024-03-15,0.570985771835928
"Financials",2024-03-18,0.573405814284587
"Financials",2024-03-19,0.580460358916038
"Financials",2024-03-20,0.599150508278495
"Financials",2024-03-21,0.611668028915411
"Financials",2024-03-22,0.593160671003785
"Financials",2024-03-25,0.596419516758586
"Financials",2024-03-26,0.598354283342543
"Financials",2024-03-27,0.619028552507019
"Financials",2024-03-28,0.628213189137922
"Financials",2024-04-01,0.614919709420018
"Financials",2024-04-02,0.603365205911555
"Financials",2024-04-03,0.604899510524018
"Financials",2024-04-04,0.585206340557256
"Financials",2024-04-05,0.600492056072089
"Financials",2024-04-08,0.610020143536528
"Financials",2024-04-09,0.596748508717018
"Financials",2024-04-10,0.574142286049054
"Financials",2024-04-11,0.553789644388906
"Financials",2024-04-12,0.537499850427374
"Financials",2024-04-15,0.526837616084634
"Financials",2024-04-16,0.521435297665541
"Financials",2024-04-17,0.520760778209862
"Financials",2024-04-18,0.527283252958382
"Financials",2024-04-19,0.545879025490262
"Financials",2024-04-22,0.563694904981969
"Financials",2024-04-23,0.569507187662963
"Financials",2024-04-24,0.569510797325909
"Financials",2024-04-25,0.557439230965075
"Financials",2024-04-26,0.551734382005807
"Financials",2024-04-29,0.553541742585453
"Financials",2024-04-30,0.539158152665532
"Financials",2024-05-01,0.545486704583498
"Financials",2024-05-02,0.552722933604679
"Financials",2024-05-03,0.557876627421914
"Financials",2024-05-06,0.581392839058372
"Financials",2024-05-07,0.584639465150171
"Financials",2024-05-08,0.587840125441798
"Financials",2024-05-09,0.599293221028469
"Financials",2024-05-10,0.604809410748443
"Financials",2024-05-13,0.594522005590999
"Financials",2024-05-14,0.605018074154847
"Financials",2024-05-15,0.615991386997614
"Financials",2024-05-16,0.614818852700686
"Financials",2024-05-17,0.625068809165594
"Financials",2024-05-20,0.612855047907597
"Financials",2024-05-21,0.618948629970786
